"X","Rank","PreviousRank","Gross","Change","Theaters","PerTheater","TotalGross","Days","Title","Studio","date","Lifetime.Gross"
"937",936,"1",1,10.078827,"+52%","4,100",2458,123.231727,8,"The Hobbit: An Unexpected Journey","Warner Bros.","2012-12-21",303003568
"938",937,"1",1,14.160166,"+40%","4,100",3454,137.391893,9,"The Hobbit: An Unexpected Journey","Warner Bros.","2012-12-22",303003568
"939",938,"1",1,12.649372,"-11%","4,100",3085,150.041265,10,"The Hobbit: An Unexpected Journey","Warner Bros.","2012-12-23",303003568
"940",939,"1",1,6.897267,"-45%","4,100",1682,156.938532,11,"The Hobbit: An Unexpected Journey","Warner Bros.","2012-12-24",303003568
"941",940,"3",1,11.238529,"+63%","4,100",2741,168.177061,12,"The Hobbit: An Unexpected Journey","Warner Bros.","2012-12-25",303003568
"942",941,"13",12,1.124532,"+185%","745",1509,21.380766,40,"Silver Linings Playbook","Weinstein Co.","2012-12-25",132092958
"943",942,"13",13,0.901854,"-20%","745",1211,22.28262,41,"Silver Linings Playbook","Weinstein Co.","2012-12-26",132092958
"944",943,"2",3,11.388229,"+1%","4,100",2778,179.56529,13,"The Hobbit: An Unexpected Journey","Warner Bros.","2012-12-26",303003568
"945",944,"13",13,0.968102,"+7%","745",1299,23.250722,42,"Silver Linings Playbook","Weinstein Co.","2012-12-27",132092958
"946",945,"1",2,10.135524,"-11%","4,100",2472,189.700814,14,"The Hobbit: An Unexpected Journey","Warner Bros.","2012-12-27",303003568
"947",946,"12",13,1.284297,"+33%","745",1724,24.535019,43,"Silver Linings Playbook","Weinstein Co.","2012-12-28",132092958
"948",947,"1",1,10.619334,"+5%","4,100",2590,200.320148,15,"The Hobbit: An Unexpected Journey","Warner Bros.","2012-12-28",303003568
"949",948,"1",1,11.588637,"+9%","4,100",2826,211.908785,16,"The Hobbit: An Unexpected Journey","Warner Bros.","2012-12-29",303003568
"950",949,"12",12,1.531494,"+19%","745",2056,26.066513,44,"Silver Linings Playbook","Weinstein Co.","2012-12-29",132092958
"951",950,"1",1,9.718097,"-16%","4,100",2370,221.626882,17,"The Hobbit: An Unexpected Journey","Warner Bros.","2012-12-30",303003568
"952",951,"12",12,1.263523,"-17%","745",1696,27.330036,45,"Silver Linings Playbook","Weinstein Co.","2012-12-30",132092958
"953",952,"1",1,6.919722,"-29%","4,100",1688,228.546604,18,"The Hobbit: An Unexpected Journey","Warner Bros.","2012-12-31",303003568
"954",953,"12",12,1.12895,"-11%","745",1515,28.458986,46,"Silver Linings Playbook","Weinstein Co.","2012-12-31",132092958
"955",954,"1",1,9.454721,"+37%","4,100",2306,238.001325,19,"The Hobbit: An Unexpected Journey","Warner Bros.","2013-01-01",303003568
"956",955,"12",12,1.353598,"+20%","745",1817,29.812584,47,"Silver Linings Playbook","Weinstein Co.","2013-01-01",132092958
"957",956,"2",1,4.449012,"-53%","4,100",1085,242.450337,20,"The Hobbit: An Unexpected Journey","Warner Bros.","2013-01-02",303003568
"958",957,"13",12,0.643415,"-52%","745",864,30.455999,48,"Silver Linings Playbook","Weinstein Co.","2013-01-02",132092958
"959",958,"2",2,3.83917,"-14%","4,100",936,246.289507,21,"The Hobbit: An Unexpected Journey","Warner Bros.","2013-01-03",303003568
"960",959,"13",13,0.60406,"-6%","745",811,31.060059,49,"Silver Linings Playbook","Weinstein Co.","2013-01-03",132092958
"961",960,"3",2,5.172345,"+35%","3,755",1377,251.461852,22,"The Hobbit: An Unexpected Journey","Warner Bros.","2013-01-04",303003568
"962",961,"12",13,1.100233,"+82%","745",1477,32.160292,50,"Silver Linings Playbook","Weinstein Co.","2013-01-04",132092958
"963",962,"3",3,7.629018,"+47%","3,755",2032,259.09087,23,"The Hobbit: An Unexpected Journey","Warner Bros.","2013-01-05",303003568
"964",963,"12",12,1.574374,"+43%","745",2113,33.734666,51,"Silver Linings Playbook","Weinstein Co.","2013-01-05",132092958
"965",964,"2",3,4.744023,"-38%","3,755",1263,263.834893,24,"The Hobbit: An Unexpected Journey","Warner Bros.","2013-01-06",303003568
"966",965,"12",12,0.942103,"-40%","745",1265,34.676769,52,"Silver Linings Playbook","Weinstein Co.","2013-01-06",132092958
"967",966,"2",2,1.311112,"-72%","3,755",349,265.146005,25,"The Hobbit: An Unexpected Journey","Warner Bros.","2013-01-07",303003568
"968",967,"10",12,0.288746,"-69%","745",388,34.965515,53,"Silver Linings Playbook","Weinstein Co.","2013-01-07",132092958
"969",968,"3",2,1.571276,"+20%","3,755",418,266.717281,26,"The Hobbit: An Unexpected Journey","Warner Bros.","2013-01-08",303003568
"970",969,"10",10,0.411355,"+42%","745",552,35.37687,54,"Silver Linings Playbook","Weinstein Co.","2013-01-08",132092958
"971",970,"9",10,0.3609,"-12%","745",484,35.73777,55,"Silver Linings Playbook","Weinstein Co.","2013-01-09",132092958
"972",971,"3",3,1.174496,"-25%","3,755",313,267.891777,27,"The Hobbit: An Unexpected Journey","Warner Bros.","2013-01-09",303003568
"973",972,"8",9,0.567935,"+57%","745",762,36.305705,56,"Silver Linings Playbook","Weinstein Co.","2013-01-10",132092958
"974",973,"3",3,1.15241,"-2%","3,755",307,269.044187,28,"The Hobbit: An Unexpected Journey","Warner Bros.","2013-01-10",303003568
"975",974,"11",8,1.496241,"+163%","810",1847,37.801946,57,"Silver Linings Playbook","Weinstein Co.","2013-01-11",132092958
"976",975,"6",3,2.349056,"+104%","3,012",780,271.393243,29,"The Hobbit: An Unexpected Journey","Warner Bros.","2013-01-11",303003568
"977",976,"10",11,2.182404,"+46%","810",2694,39.98435,58,"Silver Linings Playbook","Weinstein Co.","2013-01-12",132092958
"978",977,"6",6,4.190664,"+78%","3,012",1391,275.583907,30,"The Hobbit: An Unexpected Journey","Warner Bros.","2013-01-12",303003568
"979",978,"5",6,2.628711,"-37%","3,012",873,278.212618,31,"The Hobbit: An Unexpected Journey","Warner Bros.","2013-01-13",303003568
"980",979,"9",10,1.339882,"-39%","810",1654,41.324232,59,"Silver Linings Playbook","Weinstein Co.","2013-01-13",132092958
"981",980,"8",9,0.582766,"-57%","810",719,41.906998,60,"Silver Linings Playbook","Weinstein Co.","2013-01-14",132092958
"982",981,"7",8,0.750026,"+29%","810",926,42.657024,61,"Silver Linings Playbook","Weinstein Co.","2013-01-15",132092958
"983",982,"6",7,0.648608,"-14%","810",801,43.305632,62,"Silver Linings Playbook","Weinstein Co.","2013-01-16",132092958
"984",983,"7",6,0.653638,"+1%","810",807,43.95927,63,"Silver Linings Playbook","Weinstein Co.","2013-01-17",132092958
"985",984,"3",7,2.992658,"+358%","2,523",1186,46.951928,64,"Silver Linings Playbook","Weinstein Co.","2013-01-18",132092958
"986",985,"3",3,4.742124,"+58%","2,523",1880,51.694052,65,"Silver Linings Playbook","Weinstein Co.","2013-01-19",132092958
"987",986,"3",3,3.018054,"-36%","2,523",1196,54.712106,66,"Silver Linings Playbook","Weinstein Co.","2013-01-20",132092958
"988",987,"3",3,1.987543,"-34%","2,523",788,56.699649,67,"Silver Linings Playbook","Weinstein Co.","2013-01-21",132092958
"989",988,"3",3,1.001935,"-50%","2,523",397,57.701584,68,"Silver Linings Playbook","Weinstein Co.","2013-01-22",132092958
"990",989,"3",3,0.845014,"-16%","2,523",335,58.546598,69,"Silver Linings Playbook","Weinstein Co.","2013-01-23",132092958
"991",990,"3",3,0.918029,"+9%","2,523",364,59.464627,70,"Silver Linings Playbook","Weinstein Co.","2013-01-24",132092958
"992",991,"1",NA,11.088228," ","3,284",3376,11.088228,1,"Elysium","Sony Pictures","2013-08-09",93050117
"993",992,"1",1,10.749286,"-3%","3,284",3273,21.837514,2,"Elysium","Sony Pictures","2013-08-10",93050117
"994",993,"1",1,7.969879,"-26%","3,284",2427,29.807393,3,"Elysium","Sony Pictures","2013-08-11",93050117
"995",994,"2",1,3.417121,"-57%","3,284",1041,33.224514,4,"Elysium","Sony Pictures","2013-08-12",93050117
"996",995,"2",2,3.925852,"+15%","3,284",1195,37.150366,5,"Elysium","Sony Pictures","2013-08-13",93050117
"997",996,"2",2,2.720361,"-31%","3,284",828,39.870727,6,"Elysium","Sony Pictures","2013-08-14",93050117
"998",997,"2",2,2.443579,"-10%","3,284",744,42.314306,7,"Elysium","Sony Pictures","2013-08-15",93050117
"999",998,"4",2,3.937981,"+61%","3,284",1199,46.252287,8,"Elysium","Sony Pictures","2013-08-16",93050117
"1000",999,"4",4,5.511887,"+40%","3,284",1678,51.764174,9,"Elysium","Sony Pictures","2013-08-17",93050117
"1001",1000,"3",4,4.236964,"-23%","3,284",1290,56.001138,10,"Elysium","Sony Pictures","2013-08-18",93050117
"1002",1001,"3",3,1.561279,"-63%","3,284",475,57.562417,11,"Elysium","Sony Pictures","2013-08-19",93050117
"1003",1002,"3",3,1.855422,"+19%","3,284",565,59.417839,12,"Elysium","Sony Pictures","2013-08-20",93050117
"1004",1003,"4",3,1.273459,"-31%","3,284",388,60.691298,13,"Elysium","Sony Pictures","2013-08-21",93050117
"1005",1004,"5",4,1.26264,"-1%","3,284",384,61.953938,14,"Elysium","Sony Pictures","2013-08-22",93050117
"1006",1005,"7",5,2.021258,"+60%","2,913",694,63.975196,15,"Elysium","Sony Pictures","2013-08-23",93050117
"1007",1006,"6",7,2.897328,"+43%","2,913",995,66.872524,16,"Elysium","Sony Pictures","2013-08-24",93050117
"1008",1007,"6",6,2.007694,"-31%","2,913",689,68.880218,17,"Elysium","Sony Pictures","2013-08-25",93050117
"1009",1008,"6",6,0.787724,"-61%","2,913",270,69.667942,18,"Elysium","Sony Pictures","2013-08-26",93050117
"1010",1009,"5",6,0.962081,"+22%","2,913",330,70.630023,19,"Elysium","Sony Pictures","2013-08-27",93050117
"1011",1010,"4",5,0.746006,"-22%","2,913",256,71.376029,20,"Elysium","Sony Pictures","2013-08-28",93050117
"1012",1011,"4",4,0.7277,"-2%","2,913",250,72.103729,21,"Elysium","Sony Pictures","2013-08-29",93050117
"1013",1012,"6",4,1.591421,"+119%","2,539",627,73.69515,22,"Elysium","Sony Pictures","2013-08-30",93050117
"1014",1013,"6",6,2.332041,"+47%","2,539",918,76.027191,23,"Elysium","Sony Pictures","2013-08-31",93050117
"1015",1014,"6",6,2.515406,"+8%","2,539",991,78.542597,24,"Elysium","Sony Pictures","2013-09-01",93050117
"1016",1015,"6",6,1.981915,"-21%","2,539",781,80.524512,25,"Elysium","Sony Pictures","2013-09-02",93050117
"1017",1016,"5",6,0.601038,"-70%","2,539",237,81.12555,26,"Elysium","Sony Pictures","2013-09-03",93050117
"1018",1017,"4",5,0.453805,"-24%","2,539",179,81.579355,27,"Elysium","Sony Pictures","2013-09-04",93050117
"1019",1018,"5",4,0.397912,"-12%","2,539",157,81.977267,28,"Elysium","Sony Pictures","2013-09-05",93050117
"1020",1019,"6",5,0.892751,"+124%","2,241",398,82.870018,29,"Elysium","Sony Pictures","2013-09-06",93050117
"1021",1020,"7",6,1.453026,"+63%","2,241",648,84.323044,30,"Elysium","Sony Pictures","2013-09-07",93050117
"1022",1021,"7",7,0.795555,"-45%","2,241",355,85.118599,31,"Elysium","Sony Pictures","2013-09-08",93050117
"1023",1022,"1",NA,70.950136," ","4,163",17043,70.950136,1,"The Hunger Games: Catching Fire","Lionsgate","2013-11-22",424668047
"1024",1023,"1",1,52.619106,"-26%","4,163",12640,123.569242,2,"The Hunger Games: Catching Fire","Lionsgate","2013-11-23",424668047
"1025",1024,"1",1,34.505044,"-34%","4,163",8289,158.074286,3,"The Hunger Games: Catching Fire","Lionsgate","2013-11-24",424668047
"1026",1025,"1",1,12.321722,"-64%","4,163",2960,170.396008,4,"The Hunger Games: Catching Fire","Lionsgate","2013-11-25",424668047
"1027",1026,"1",1,15.960309,"+30%","4,163",3834,186.356317,5,"The Hunger Games: Catching Fire","Lionsgate","2013-11-26",424668047
"1028",1027,"1",1,20.80811,"+30%","4,163",4998,207.164427,6,"The Hunger Games: Catching Fire","Lionsgate","2013-11-27",424668047
"1029",1028,"1",1,14.951629,"-28%","4,163",3592,222.116056,7,"The Hunger Games: Catching Fire","Lionsgate","2013-11-28",424668047
"1030",1029,"1",1,31.570448,"+111%","4,163",7584,253.686504,8,"The Hunger Games: Catching Fire","Lionsgate","2013-11-29",424668047
"1031",1030,"1",1,28.401259,"-10%","4,163",6822,282.087763,9,"The Hunger Games: Catching Fire","Lionsgate","2013-11-30",424668047
"1032",1031,"2",1,14.207894,"-50%","4,163",3413,296.295657,10,"The Hunger Games: Catching Fire","Lionsgate","2013-12-01",424668047
"1033",1032,"1",2,3.40255,"-76%","4,163",817,299.698207,11,"The Hunger Games: Catching Fire","Lionsgate","2013-12-02",424668047
"1034",1033,"1",1,4.009955,"+18%","4,163",963,303.708162,12,"The Hunger Games: Catching Fire","Lionsgate","2013-12-03",424668047
"1035",1034,"1",1,3.017817,"-25%","4,163",725,306.725979,13,"The Hunger Games: Catching Fire","Lionsgate","2013-12-04",424668047
"1036",1035,"1",1,2.938977,"-3%","4,163",706,309.664956,14,"The Hunger Games: Catching Fire","Lionsgate","2013-12-05",424668047
"1037",1036,"1",1,7.775778,"+165%","4,163",1868,317.440734,15,"The Hunger Games: Catching Fire","Lionsgate","2013-12-06",424668047
"1038",1037,"2",1,11.922878,"+53%","4,163",2864,329.363612,16,"The Hunger Games: Catching Fire","Lionsgate","2013-12-07",424668047
"1039",1038,"2",2,6.48723,"-46%","4,163",1558,335.850842,17,"The Hunger Games: Catching Fire","Lionsgate","2013-12-08",424668047
"1040",1039,"2",2,1.943642,"-70%","4,163",467,337.794484,18,"The Hunger Games: Catching Fire","Lionsgate","2013-12-09",424668047
"1041",1040,"2",2,2.372675,"+22%","4,163",570,340.167159,19,"The Hunger Games: Catching Fire","Lionsgate","2013-12-10",424668047
"1042",1041,"1",2,1.855493,"-22%","4,163",446,342.022652,20,"The Hunger Games: Catching Fire","Lionsgate","2013-12-11",424668047
"1043",1042,"1",1,1.809345,"-2%","4,163",435,343.831997,21,"The Hunger Games: Catching Fire","Lionsgate","2013-12-12",424668047
"1044",1043,"-",NA,31.190587," ","3,903",7991,31.190587,1,"The Hobbit: The Desolation of Smaug","Warner Bros.","2013-12-13",258366855
"1045",1044,"-",1,4.105897,"+127%","3,563",1152,347.937894,22,"The Hunger Games: Catching Fire","Lionsgate","2013-12-13",424668047
"1046",1045,"-",NA,24.430416,"-22%","3,903",6259,55.621003,2,"The Hobbit: The Desolation of Smaug","Warner Bros.","2013-12-14",258366855
"1047",1046,"-",NA,5.746555,"+40%","3,563",1613,353.684449,23,"The Hunger Games: Catching Fire","Lionsgate","2013-12-14",424668047
"1048",1047,"-",NA,3.819214,"-34%","3,563",1072,357.503663,24,"The Hunger Games: Catching Fire","Lionsgate","2013-12-15",424668047
"1049",1048,"-",NA,18.024194,"-26%","3,903",4618,73.645197,3,"The Hobbit: The Desolation of Smaug","Warner Bros.","2013-12-15",258366855
"1050",1049,"1",NA,6.202204,"-66%","3,903",1589,79.847401,4,"The Hobbit: The Desolation of Smaug","Warner Bros.","2013-12-16",258366855
"1051",1050,"3",NA,1.319589,"-65%","3,563",370,358.823252,25,"The Hunger Games: Catching Fire","Lionsgate","2013-12-16",424668047
"1052",1051,"1",1,6.295431,"+2%","3,903",1613,86.142832,5,"The Hobbit: The Desolation of Smaug","Warner Bros.","2013-12-17",258366855
"1053",1052,"3",3,1.523606,"+15%","3,563",428,360.346858,26,"The Hunger Games: Catching Fire","Lionsgate","2013-12-17",424668047
"1054",1053,"2",1,4.855421,"-23%","3,903",1244,90.998253,6,"The Hobbit: The Desolation of Smaug","Warner Bros.","2013-12-18",258366855
"1055",1054,"4",3,1.243105,"-18%","3,563",349,361.589963,27,"The Hunger Games: Catching Fire","Lionsgate","2013-12-18",424668047
"1056",1055,"2",2,5.047164,"+4%","3,903",1293,96.045417,7,"The Hobbit: The Desolation of Smaug","Warner Bros.","2013-12-19",258366855
"1057",1056,"4",4,1.363833,"+10%","3,563",383,362.953796,28,"The Hunger Games: Catching Fire","Lionsgate","2013-12-19",424668047
"1058",1057,"-",4,2.504972,"+84%","2,949",849,365.458768,29,"The Hunger Games: Catching Fire","Lionsgate","2013-12-20",424668047
"1059",1058,"-",17,6.525032,"+8,722%","2,507",2603,7.6384,8,"American Hustle","Sony Pictures","2013-12-20",150117807
"1060",1059,"-",2,8.626059,"+71%","3,928",2196,104.671476,8,"The Hobbit: The Desolation of Smaug","Warner Bros.","2013-12-20",258366855
"1061",1060,"-",NA,3.401489,"+36%","2,949",1153,368.860257,30,"The Hunger Games: Catching Fire","Lionsgate","2013-12-21",424668047
"1062",1061,"-",NA,7.106516,"+9%","2,507",2835,14.744916,9,"American Hustle","Sony Pictures","2013-12-21",150117807
"1063",1062,"-",NA,12.27056,"+42%","3,928",3124,116.942036,9,"The Hobbit: The Desolation of Smaug","Warner Bros.","2013-12-21",258366855
"1064",1063,"-",NA,2.858018,"-16%","2,949",969,371.718275,31,"The Hunger Games: Catching Fire","Lionsgate","2013-12-22",424668047
"1065",1064,"-",NA,5.475385,"-23%","2,507",2184,20.220301,10,"American Hustle","Sony Pictures","2013-12-22",150117807
"1066",1065,"-",NA,10.608659,"-14%","3,928",2701,127.550695,10,"The Hobbit: The Desolation of Smaug","Warner Bros.","2013-12-22",258366855
"1067",1066,"-",NA,7.823089,"-26%","3,928",1992,135.373784,11,"The Hobbit: The Desolation of Smaug","Warner Bros.","2013-12-23",258366855
"1068",1067,"-",NA,5.265696,"-33%","3,928",1341,140.63948,12,"The Hobbit: The Desolation of Smaug","Warner Bros.","2013-12-24",258366855
"1069",1068,"-",NA,9.306295,"+77%","3,928",2369,149.945775,13,"The Hobbit: The Desolation of Smaug","Warner Bros.","2013-12-25",258366855
"1070",1069,"-",NA,10.523771,"+13%","3,928",2679,160.469546,14,"The Hobbit: The Desolation of Smaug","Warner Bros.","2013-12-26",258366855
"1071",1070,"4",NA,6.4," ","2,507",2553,46.9,15,"American Hustle","Sony Pictures","2013-12-27",150117807
"1072",1071,"2",NA,10.1,"-4%","3,928",2571,170.6,15,"The Hobbit: The Desolation of Smaug","Warner Bros.","2013-12-27",258366855
"1073",1072,"-",NA,3.990011," ","2,507",1592,63.159175,18,"American Hustle","Sony Pictures","2013-12-30",150117807
"1074",1073,"-",NA,6.513554," ","3,928",1658,196.014832,18,"The Hobbit: The Desolation of Smaug","Warner Bros.","2013-12-30",258366855
"1075",1074,"-",NA,5.527246,"-15%","3,928",1407,201.542078,19,"The Hobbit: The Desolation of Smaug","Warner Bros.","2013-12-31",258366855
"1076",1075,"-",NA,4.359349,"+9%","2,507",1739,67.518524,19,"American Hustle","Sony Pictures","2013-12-31",150117807
"1077",1076,"4",NA,5.444641,"+25%","2,507",2172,72.963165,20,"American Hustle","Sony Pictures","2014-01-01",150117807
"1078",1077,"2",NA,7.792174,"+41%","3,928",1984,209.334252,20,"The Hobbit: The Desolation of Smaug","Warner Bros.","2014-01-01",258366855
"1079",1078,"2",2,4.05017,"-48%","3,928",1031,213.384422,21,"The Hobbit: The Desolation of Smaug","Warner Bros.","2014-01-02",258366855
"1080",1079,"5",4,2.555751,"-53%","2,507",1019,75.518916,21,"American Hustle","Sony Pictures","2014-01-02",150117807
"1081",1080,"-",2,5.097416,"+26%","3,730",1367,218.481838,22,"The Hobbit: The Desolation of Smaug","Warner Bros.","2014-01-03",258366855
"1082",1081,"-",5,4.163948,"+63%","2,518",1654,79.682864,22,"American Hustle","Sony Pictures","2014-01-03",150117807
"1083",1082,"-",NA,6.671108,"+31%","3,730",1789,225.152946,23,"The Hobbit: The Desolation of Smaug","Warner Bros.","2014-01-04",258366855
"1084",1083,"-",NA,5.514133,"+32%","2,518",2190,85.196997,23,"American Hustle","Sony Pictures","2014-01-04",150117807
"1085",1084,"-",NA,2.726126,"-51%","2,518",1083,87.923123,24,"American Hustle","Sony Pictures","2014-01-05",150117807
"1086",1085,"-",NA,3.906696,"-41%","3,730",1047,229.059642,24,"The Hobbit: The Desolation of Smaug","Warner Bros.","2014-01-05",258366855
"1087",1086,"3",NA,1.301012,"-67%","3,730",349,230.360654,25,"The Hobbit: The Desolation of Smaug","Warner Bros.","2014-01-06",258366855
"1088",1087,"5",NA,1.041098,"-62%","2,518",413,88.964221,25,"American Hustle","Sony Pictures","2014-01-06",150117807
"1089",1088,"3",3,1.568252,"+21%","3,730",420,231.928906,26,"The Hobbit: The Desolation of Smaug","Warner Bros.","2014-01-07",258366855
"1090",1089,"4",5,1.49416,"+44%","2,518",593,90.458381,26,"American Hustle","Sony Pictures","2014-01-07",150117807
"1091",1090,"2",4,1.295946,"-13%","2,518",515,91.754327,27,"American Hustle","Sony Pictures","2014-01-08",150117807
"1092",1091,"4",3,1.171342,"-25%","3,730",314,233.100248,27,"The Hobbit: The Desolation of Smaug","Warner Bros.","2014-01-08",258366855
